,fecha,obs1,obs2,obs3,r1d1R,r2d1R,r1d1S,r2d1S,r1d2R,r2d2R,r1d2S,r2d2S,obs,year,month,day,hour
639,2021-12-01,9.652,7.286101999999999,,3.7480939254164696,6.795810390413659,14.621296289376913,17.289063353438834,20.76487827301025,13.20872294188539,14.711602210998535,15.949582407420468,8.469050999999999,2021,12,1,0
640,2021-12-02,4.318,2.6386119999999997,,19.62199556455016,20.12178328216794,10.251755045726895,23.12651954633469,13.984825134277344,17.74985379160523,50.624454498291016,38.48014486951331,3.4783059999999995,2021,12,2,0
641,2021-12-03,17.526,13.20229,,31.50988292694092,34.96870799826813,52.55007004737855,44.25369144127164,30.809844970703125,32.147858791185456,12.562496185302734,17.76587088024222,15.364145,2021,12,3,0
642,2021-12-04,0.254,0.771963,,12.606737863272429,11.06603568835435,0.3743862957926462,0.3675445492012701,11.481032371520996,14.401386664573492,55.01410189270973,52.26065251272662,0.5129815,2021,12,4,0
643,2021-12-05,5.587999999999999,4.224675,,35.38202130794525,23.726578209930217,5.495350360870361,7.175854765179561,1.7662048339843754,3.873698496923936,0.21183967590332,2.4470574043602813,4.906337499999999,2021,12,5,0
644,2021-12-06,8.128,6.4127670000000006,,27.822775959968567,32.81169530453016,81.27731466293335,61.99197424664612,19.51528549194336,20.73513356404272,56.85504150390625,59.269185345428056,7.2703835,2021,12,6,0
645,2021-12-07,0.254,0.0,,,,,,,,,,0.127,2021,12,7,0
646,2021-12-08,5.334,4.519736,,,,,,,,,,4.926868,2021,12,8,0
647,2021-12-09,6.604,5.254565,,18.597166061401367,24.920038342257094,56.319091796875,58.778270906162994,25.99871063232422,25.664589679753217,14.605728149414062,30.922848564489765,5.9292825,2021,12,9,0
648,2021-12-10,0.0,0.021282,,50.77784010767937,47.63855538279529,45.536175563931465,50.23015783284541,21.020904541015625,21.70968762645593,12.164989471435549,15.3513623040758,0.010641,2021,12,10,0
649,2021-12-11,39.87800000000001,32.200897999999995,,0.9107547923922532,7.347078806222559,40.901758344843984,57.7949597287132,4.2313926219940186,5.791002817323877,65.83653259277344,52.83527773530016,36.039449000000005,2021,12,11,0
650,2021-12-12,0.0,0.141414,,43.75838762521744,44.0096465470474,29.98011922836304,31.52631271102802,0.0128364562988278,0.0971343709527922,8.91909408569336,11.434933696325048,0.070707,2021,12,12,0
651,2021-12-13,2.032,1.926563,,0.4620679616928096,0.4076617782824093,3.199022863060234,6.895565455832657,1.5765441656112669,2.2629233424317907,35.69973254203796,46.569680944406784,1.9792815,2021,12,13,0
652,2021-12-14,0.0,0.0606819999999999,,40.124912552535534,27.332114718789576,59.52396869659424,45.94102060956378,7.937660217285156,11.36810573065027,26.01427459716797,40.34586746846929,0.0303409999999999,2021,12,14,0
653,2021-12-15,2.286,1.970445,,4.2318267822265625,2.729899447939362,72.69349312782288,50.128702445569786,3.049751281738281,3.630015514733932,37.25202941894531,24.32106881883392,2.1282225,2021,12,15,0
654,2021-12-16,4.318,3.802348,,15.533642053604128,14.486696488461725,68.04797230660915,44.020558938484896,23.88291931152344,20.381327908637964,43.22235870361328,51.85748809218892,4.060174,2021,12,16,0
655,2021-12-17,4.8260000000000005,3.9207,,51.775196611881256,33.066653080762514,60.33882454037666,42.26863111718667,3.557476043701172,3.890668592363149,10.434520721435549,10.367306883499856,4.37335,2021,12,17,0
656,2021-12-18,0.254,0.2354009999999999,,,,,,,,,,0.2447005,2021,12,18,0
657,2021-12-19,0.0,0.075664,,4.80729405581951,14.9838313794458,2.5658969806972887,6.550245418172037,9.97425127029419,8.23328750226284,20.20468235015869,32.58718213001339,0.037832,2021,12,19,0
658,2021-12-20,3.302,3.0190330000000003,0.03,,,,,,,,,3.1605165,2021,12,20,0
659,2021-12-21,0.762,0.722064,0.8200000000000001,79.58851199597119,60.7772696141916,32.27898789639585,34.39038572152848,3.337326049804688,9.775737141198483,28.420135498046875,26.712968074118017,0.742032,2021,12,21,0
660,2021-12-22,5.334,4.67557,,6.527306497097015,13.288674883656238,2.8381559550762168,6.010222576828644,17.524037837982178,16.869696114156465,96.65811800956726,71.67003295719009,5.004785,2021,12,22,0
661,2021-12-23,0.0,0.013184,,9.168625578284264,5.444014293871989,41.54431767947972,48.34395724880384,0.0534276962280267,1.1926043364146062,28.87289428710937,51.697430059479736,0.006592,2021,12,23,0
662,2021-12-24,0.0,0.011082,,7.141799196600914,4.123101530254014,13.55313771989313,26.494568970442565,1.9328045845031732,5.845269423065526,62.58654975891113,46.13496635834535,0.005541,2021,12,24,0
663,2021-12-25,0.0,0.131881,,1.0033405683934682,5.539604867717262,73.12223813322453,48.21652412687622,7.54559314250946,16.58269271759938,69.3006591796875,50.2536501568449,0.0659405,2021,12,25,0
664,2021-12-26,0.0,0.2426779999999999,,,,,,,,,,0.1213389999999999,2021,12,26,0
665,2021-12-27,6.35,5.6058,,,,,,,,,,5.9779,2021,12,27,0
666,2021-12-28,3.556,3.02368,,,,,,,,,,3.28984,2021,12,28,0
667,2021-12-29,1.016,1.102118,,0.919158697128295,1.518139640993889,31.75385694543365,20.249899196303573,20.972179174423218,9.839066223558763,40.49494934082031,42.77985087853298,1.059059,2021,12,29,0
668,2021-12-30,0.0,0.03228,,5.614344015717506,3.916130032196756,21.67198281176388,22.17945836020513,5.332087993621826,8.420929944599045,11.221708297729494,12.603802014428137,0.01614,2021,12,30,0
669,2021-12-31,,,,,,,,,,,,,2021,12,31,0
670,2022-01-01,1.778,1.660102,,14.2952077165246,17.77004004706532,28.336984775960445,28.41087326381654,16.385711669921868,15.157777949454726,43.70582962036133,44.99970958889078,1.719051,2022,1,1,0
671,2022-01-02,0.0,0.06445,,13.984767481684685,6.24371156293713,1.515587889472953,3.601400862258509,0.8302507400512694,0.90245232077125,0.0215421915054317,0.1319412496427608,0.032225,2022,1,2,0
672,2022-01-03,0.0,0.009616,,18.190315913408995,22.4635625250794,102.29222915708216,101.60343825177418,22.3510799407959,19.36023888809665,85.53083038330078,46.47710463108037,0.004808,2022,1,3,0
673,2022-01-04,0.0,0.003201,,12.923210382461548,14.332043970018129,43.24589413404465,31.741165877721063,17.994266510009766,20.612448108872734,72.29313659667969,63.05196252236287,0.0016005,2022,1,4,0
674,2022-01-05,6.35,5.637216,,,,,,,,,,5.993608,2022,1,5,0
675,2022-01-06,10.668,8.558273,,,,,,,,,,9.6131365,2022,1,6,0
676,2022-01-07,0.0,0.023786,,6.624710559844971,8.885415612078026,43.55668830871582,49.041525711596506,11.766661643981934,15.085291467188194,0.2514114379882809,0.5386550022467532,0.011893,2022,1,7,0
677,2022-01-08,0.0,0.026354,,,,,,,,,,0.013177,2022,1,8,0
678,2022-01-09,0.0,0.014,,,,,,,,,,0.007,2022,1,9,0
679,2022-01-10,6.604,5.981609,,,,,,,,,,6.2928045,2022,1,10,0
680,2022-01-11,1.524,2.213217,,,,,,,,,,1.8686085,2022,1,11,0
681,2022-01-12,2.794,3.5047840000000003,,,,,,,,,,3.149392,2022,1,12,0
682,2022-01-13,0.254,0.270565,,,,,,,,,,0.2622825,2022,1,13,0
683,2022-01-14,0.0,0.000167,0.04,,,,,,,,,8.35e-05,2022,1,14,0
684,2022-01-15,0.0,0.001833,,,,,,,,,,0.0009165,2022,1,15,0
685,2022-01-16,9.398,9.636266,,,,,,,,,,9.517133,2022,1,16,0
686,2022-01-17,6.096,6.514574,,,,,,,,,,6.305287,2022,1,17,0
687,2022-01-18,0.0,0.027197,,8.790498856455088,6.017411297729415,19.8327825977467,12.745510458080602,0.0850276947021481,0.1414932503254952,2.3934478759765625,2.575655756906513,0.0135985,2022,1,18,0
688,2022-01-19,0.0,0.000316,,3.0426952838897705,3.556360905602669,0.0355445891618721,0.3207378508514115,0.0858118534088132,0.0816087497744952,0.0,0.0009664811872235,0.000158,2022,1,19,0
689,2022-01-20,0.0,0.0,,2.2640881394036114,3.670892340063253,3.4590081334572464,4.276477127473331,17.20579743385315,19.11496197307121,28.333600997924805,31.387426916555945,0.0,2022,1,20,0
690,2022-01-21,7.112,6.912082,,24.089085375890136,35.018878476988,49.46389725897462,27.40302419385841,5.380134582519531,6.726061169953472,18.928268432617188,25.8118889921336,7.012041,2022,1,21,0
691,2022-01-22,2.794,2.985476,,0.3170570768415914,1.8416844250227289,34.551442295312874,21.2646318005385,5.341601848602295,6.478402865850271,63.7041015625,69.99128054853068,2.889738,2022,1,22,0
692,2022-01-23,0.0,0.014216,,8.473351389169693,6.920124033973284,33.23618518654258,58.78856421578264,26.22137355804444,16.35200396890131,4.549823760986328,19.95936361943673,0.007108,2022,1,23,0
693,2022-01-24,0.0,0.231099,0.02,11.156062707304956,15.50015331635386,31.68287270143628,40.41214846217192,4.012369155883789,9.88873886638089,69.37468338012695,48.447744770006224,0.1155495,2022,1,24,0
694,2022-01-25,6.3500000000000005,6.487883999999999,0.19,35.33532655239105,21.02919315895158,29.606372833251957,51.44724124757825,1.0694313049316402,1.545779568774023,2.6442794799804688,18.61664196490766,6.418942,2022,1,25,0
695,2022-01-26,0.0,0.271872,0.27,6.516752400435507,4.814825379386798,29.59855765104294,35.28879553137401,21.4255485534668,24.394168472484505,41.90377998352051,33.716026306869544,0.135936,2022,1,26,0
696,2022-01-27,0.0,0.131601,,2.7400173768401137,4.824073089803093,34.20018546236679,34.60049019303511,33.18325924873352,23.580140950163777,26.33366775512696,15.267375732436678,0.0658005,2022,1,27,0
697,2022-01-28,0.0,0.006964,,2.525760903954505,0.8376004334258985,12.126829230226576,27.325112248025203,56.078752279281616,34.71711574107791,33.70388698577881,34.75250255011499,0.003482,2022,1,28,0
698,2022-01-29,0.0,0.0,,0.0180818717926738,0.1461766411479002,47.203093111515045,36.73277582871494,2.279653731733561,2.267879199406478,0.2418212890624996,0.8222806613402733,0.0,2022,1,29,0
699,2022-01-30,0.0,0.0,,0.0123510994017122,1.168096613974568,39.08334637759253,35.433197837081536,0.7723421156406397,1.0192994941349247,40.643550872802734,35.76188047931899,0.0,2022,1,30,0
700,2022-01-31,,,,,,,,,,,,,2022,1,31,0
701,2022-02-01,0.0,0.0,,16.363205660134554,20.88667325473596,17.31470227241516,24.377553416975964,0.4090938568115231,0.3201634385088788,8.52798843383789,8.184524834885355,0.0,2022,2,1,0
702,2022-02-02,0.0,0.0,,0.711459714919328,1.297662985323918,7.592871392611414,9.622864812524814,1.9601121544837945,3.399932698381357,52.947678089141846,28.177492776842215,0.0,2022,2,2,0
703,2022-02-03,0.0,0.0,,28.99756160192192,30.882045229241136,91.0274168252945,85.99718860157552,24.948213577270508,31.3074995128706,16.46795654296875,26.71535222823536,0.0,2022,2,3,0
704,2022-02-04,3.048,2.630051,,44.30532002449036,33.70096610999249,115.0587673187256,82.18402086911817,9.408313751220703,11.821724973163027,57.95931243896485,33.46815911206763,2.8390255,2022,2,4,0
705,2022-02-05,0.0,0.126967,,0.0353679656982417,0.6119090376100689,33.162975276994985,32.96070973872148,4.3267316818237305,11.561886662909666,12.502864837646484,23.48126918892042,0.0634835,2022,2,5,0
706,2022-02-06,3.556,4.356998999999999,,34.33951658010483,33.95393465872719,63.53497231006624,57.08134942502993,20.940242767333984,26.1054446273932,59.62084960937499,52.64893151499359,3.9564995,2022,2,6,0
707,2022-02-07,6.858,6.873502,,30.61610221862793,36.61589696358434,6.269363641738891,8.589306028330919,0.7754783630371093,4.07118760553172,21.003575325012203,12.340937248495829,6.865751,2022,2,7,0
708,2022-02-08,1.016,1.302998,,,,,,,,,,1.159499,2022,2,8,0
709,2022-02-09,0.0,0.0,,,,,,,,,,0.0,2022,2,9,0
710,2022-02-10,0.0,0.029183,,,,,,,,,,0.0145915,2022,2,10,0
711,2022-02-11,0.0,0.0,0.0,,,,,,,,,0.0,2022,2,11,0
712,2022-02-12,1.016,0.8715900000000001,0.02,,,,,,,,,0.943795,2022,2,12,0
713,2022-02-13,0.762,0.235215,0.1,13.523393403738742,8.857511897720745,66.28170035779476,63.98005596147418,32.015549659729004,24.245724033885477,109.295654296875,66.55687364418935,0.4986075,2022,2,13,0
714,2022-02-14,1.524,1.395053,0.01,1.5708736851811402,3.1300146912861235,14.441222906112673,26.898783972531497,3.761621952056884,5.656527190304268,52.93489074707031,51.84044195921154,1.4595265,2022,2,14,0
715,2022-02-15,2.54,2.738821,,1.2387011200189582,2.222319612580685,1.374104710208484,8.380634429415988,27.80325174331665,16.739094973543228,40.96892070770264,29.53413632319621,2.6394105000000003,2022,2,15,0
716,2022-02-16,1.524,1.612882,,1.7989838719367977,5.9313999199021925,7.941584689426235,10.877375789104574,10.437471747398376,7.022020915814919,62.582007884979255,49.83017501313513,1.568441,2022,2,16,0
717,2022-02-17,0.0,0.009216,,0.3355716541409485,0.6486165983977462,57.908931113779545,35.54156796784756,3.352545589208602,5.982818802958192,61.65229415893555,50.58594587443324,0.004608,2022,2,17,0
718,2022-02-18,6.35,7.675065,,37.54343190044165,35.96343592486639,32.97921872138977,51.35902712802955,78.93807220458984,58.468487727822975,8.306953430175781,8.488530369456697,7.0125325,2022,2,18,0
719,2022-02-19,5.588,5.339267,1.3800000000000003,18.171517372131348,17.2903929712138,51.54841195046902,52.28572670112949,3.990304946899414,5.59930213530778,36.44695281982422,23.134017419040426,5.4636335,2022,2,19,0
720,2022-02-20,6.604,7.36086,11.740000000000002,13.364865370094776,19.32454425713941,36.90443658828735,44.82097276680398,32.862289428710945,37.81317650265844,8.31939697265625,22.40910104171666,6.98243,2022,2,20,0
721,2022-02-21,1.016,1.073079,,11.345309715718033,13.19621458136606,50.411468744277954,47.09039675234357,9.517240524291992,5.893355817790618,16.530078887939453,24.541949465090745,1.0445395,2022,2,21,0
722,2022-02-22,0.254,0.253661,,9.568069906905292,7.8262338610408015,22.37998281419277,21.5360873762092,37.48055648803711,42.97237026491951,58.72806930541993,38.24890700717444,0.2538305,2022,2,22,0
723,2022-02-23,0.254,0.498171,,12.05343933403492,10.5660012411585,26.45781632675789,32.416398937619824,15.804709434509276,18.47218501681729,36.67935180664063,36.26370793331485,0.3760854999999999,2022,2,23,0
724,2022-02-24,0.0,0.125651,,21.146782321389765,29.27107938522929,24.09457738697529,32.31654191668541,22.97494125366211,30.12821479492538,48.29447746276855,40.41054511601624,0.0628255,2022,2,24,0
725,2022-02-25,2.032,2.471396,,1.0405795946717251,2.3334604618660286,56.51063385978342,50.72762919992756,44.95977461338043,36.87638172880418,80.63055419921875,64.88789912034991,2.251698,2022,2,25,0
726,2022-02-26,0.254,0.7160489999999999,,32.99351745843887,26.70015399644996,24.81438206927851,30.864096287416302,25.566070556640625,31.4788435531668,43.11327171325684,40.077220639957936,0.4850244999999999,2022,2,26,0
727,2022-02-27,9.398,9.741093,,,,,,,,,,9.5695465,2022,2,27,0
728,2022-02-28,,,,,,,,,,,,,2022,2,28,0
729,2022-03-01,7.874,8.810939000000001,,0.0700715645216397,0.4164802514946465,1.089629552094265,2.9351526693294443,0.0142054408788678,0.0704255894321153,6.417203187942505,12.083721506330695,8.3424695,2022,3,1,0
730,2022-03-02,4.8260000000000005,5.403830999999999,,0.1915884502232067,3.6395302568247097,1.2183443717658513,5.085618864953502,4.771659344434738,7.464100674271377,49.54195940494537,21.066428941649388,5.1149155,2022,3,2,0
731,2022-03-03,,3.4727749999999995,,6.3433332443237305,7.382899581638789,29.784684896469116,47.29919798565901,34.6767201423645,38.7746459273556,74.34755325317383,51.043759151379376,3.4727749999999995,2022,3,3,0
732,2022-03-04,12.446000000000002,13.321428,,6.843963384628296,22.52726567519034,58.0956612063892,54.21340326266535,9.814002990722658,10.51990209173305,17.77163314819336,15.212385999779638,12.883714,2022,3,4,0
733,2022-03-05,,14.445734,,1.9425732605159276,1.7378270456287157,0.0051243161750504,0.0451960810956503,19.716344356536865,22.843270967803413,7.339586210437119,9.792782565623549,14.445734,2022,3,5,0
734,2022-03-06,7.112,8.095997,7.380000000000001,28.91513156890869,30.102674861468987,50.602874755859375,44.15405335128529,24.437255859375,23.85359210011731,107.0338363647461,66.5539957750202,7.6039985,2022,3,6,0
735,2022-03-07,24.638,24.733412000000005,,12.354311801493168,13.587086716143036,1.5066935893272115,1.2374304253280193,2.6144533157348637,7.396833648555479,0.1492377519607542,0.3343140271354723,24.685706000000003,2022,3,7,0
736,2022-03-08,0.0,0.372221,,,,,,,,,,0.1861105,2022,3,8,0
737,2022-03-09,0.0,0.0182829999999999,,,,,,,,,,0.0091414999999999,2022,3,9,0
738,2022-03-10,,,,,,,,,,,,,2022,3,10,0
739,2022-03-11,0.0,0.000167,,,,,,,,,,8.35e-05,2022,3,11,0
740,2022-03-12,0.254,0.452833,,,,,,,,,,0.3534165,2022,3,12,0
741,2022-03-13,0.0,0.0,,1.7264018058776849,1.4601658238750364,1.7431240379810329,4.737527706724308,2.4697837829589844,3.7909255561856567,48.48874759674073,45.14344349297362,0.0,2022,3,13,0
742,2022-03-14,,35.769725,,54.40266329795122,47.7519336069844,50.90369033778356,49.71976342908062,23.103923797607425,29.029600931309727,6.5349884033203125,9.565063912409752,35.769725,2022,3,14,0
743,2022-03-15,3.556,4.569052,,25.188786268234256,33.721211120847016,41.107887268066406,45.75875531048258,34.76992797851562,31.731932865471087,77.49365234375,50.39911721032602,4.062526,2022,3,15,0
744,2022-03-16,8.382,8.794328,,4.095866929739714,12.867769874342953,98.00075912475586,84.53453380942435,0.8934230804443357,1.109444878719131,65.53153991699219,52.23309528888447,8.588163999999999,2022,3,16,0
745,2022-03-17,1.27,,,5.577050052583217,7.516458871193249,86.94708973914385,65.93891101848209,4.078694343566894,5.936292429815401,49.415794372558594,48.31247103265928,1.27,2022,3,17,0
746,2022-03-18,22.606,,,9.724790412932634,13.629419925357697,11.747591592371464,27.46694786448117,5.347968101501465,6.950877429632433,45.426764488220215,46.7117442270602,22.606,2022,3,18,0
747,2022-03-19,19.05,,,13.000596720725298,15.978102007974307,70.16297833621502,67.78757790339074,49.218170166015625,43.76637180996,42.463035583496094,41.67697996881607,19.05,2022,3,19,0
748,2022-03-20,15.494000000000002,,,17.764432065188885,19.054557442985555,60.15337793529034,82.81792808389366,22.914215087890625,22.325082746922003,27.321193695068352,20.62134231922319,15.494000000000002,2022,3,20,0
749,2022-03-21,4.318,,7.48,7.516195800155401,24.219329412231705,48.57815098762512,63.55824372762821,50.29192876815795,42.35176304759968,27.939994812011715,24.23236088073955,4.318,2022,3,21,0
750,2022-03-22,0.254,,2.4100000000000006,31.335637815296653,17.723047423676338,78.05749659240246,86.10907485531168,20.363042831420906,8.233974110348264,27.956008911132816,32.35210706176387,0.254,2022,3,22,0
751,2022-03-23,,,0.13,2.5464091897010794,3.905238447614092,59.04958030441776,43.42811945162923,11.108136653900146,11.531129371648518,17.49477767944336,29.465003982210472,,2022,3,23,0
752,2022-03-24,12.954,,0.92,13.11916208267212,20.722621672087666,94.38176901863837,65.5876476589485,22.25734233856201,25.86616277953356,48.46604919433594,44.76860914245246,12.954,2022,3,24,0
753,2022-03-25,,,2.6,17.122035026550293,18.448801728425465,58.07765413820744,64.16229653486872,32.95681571960449,28.882787597596995,37.531368255615234,38.358587322441934,,2022,3,25,0
754,2022-03-26,,,13.560000000000002,,,,,,,,,,2022,3,26,0
755,2022-03-27,5.08,5.169013,1.98,23.99801540374756,24.49206310496575,28.22989559173584,29.079856816237736,11.38299560546875,15.592131456425722,17.76945495605469,15.620130338142683,5.1245065,2022,3,27,0
756,2022-03-28,,,7.430000000000001,25.506357900798328,21.59672906340324,18.940376117825508,18.2027369529908,57.0324649810791,71.152843372558,45.6424446105957,47.75016355040631,,2022,3,28,0
757,2022-03-29,,30.339823000000003,5.66,4.606163501739501,6.622347516973601,23.00923538208008,28.38286086589505,25.889737129211422,24.417537443333885,23.947895050048828,31.30547697895829,30.339823000000003,2022,3,29,0
758,2022-03-30,,,,10.5161771774292,16.770684665735743,65.97544860839844,39.95516498778412,66.58684349060059,47.31227026684844,28.1854248046875,28.964632876767794,,2022,3,30,0
759,2022-03-31,,,,,,,,,,,,,2022,3,31,0
760,2022-04-01,11.938,12.346431,6.790000000000001,0.0703192949295038,0.1565053175942469,54.87776882946491,50.668012816160704,0.0143322795629497,0.0412455822431519,0.191104888916015,6.324500740374332,12.1422155,2022,4,1,0
761,2022-04-02,0.0,0.0180339999999999,0.36,,,,,,,,,0.0090169999999999,2022,4,2,0
762,2022-04-03,7.112,7.163289000000001,1.0,26.340746849775314,28.5856549262179,47.54077506065369,60.85998612586332,53.36391067504883,54.58948871322605,21.25328826904297,22.177530315454614,7.1376445,2022,4,3,0
763,2022-04-04,23.622,24.031711,5.090000000000001,66.71968248486519,57.3639981637313,97.992094039917,78.7886958098722,4.9258880615234375,10.623154565378629,23.643707275390625,30.496381034598716,23.8268555,2022,4,4,0
764,2022-04-05,9.144,9.271096000000002,0.7599999999999999,14.339915182441471,11.693117645089028,29.162477279662085,35.055473252854675,44.15053462982177,56.711535896749126,42.41499137878418,38.46674668151316,9.207548,2022,4,5,0
765,2022-04-06,33.528000000000006,34.857933,11.51,,,,,,,,,34.192966500000004,2022,4,6,0
766,2022-04-07,6.096,6.071061,3.56,0.6860351599752894,0.6116263769589138,0.0196139609906816,0.0644330968790019,2.3167083859443665,5.222972367755183,4.150778573006392,4.858010533977359,6.0835305,2022,4,7,0
767,2022-04-08,21.59,20.021216000000003,2.15,,,,,,,,,20.805608,2022,4,8,0
768,2022-04-09,10.668,10.33797,11.92,,,,,,,,,10.502985,2022,4,9,0
769,2022-04-10,0.0,0.10346,0.35,,,,,,,,,0.05173,2022,4,10,0
770,2022-04-11,0.0,0.0749119999999999,1.0699999999999998,,,,,,,,,0.0374559999999999,2022,4,11,0
771,2022-04-12,0.0,0.510496,0.8,,,,,,,,,0.255248,2022,4,12,0
772,2022-04-13,0.0,0.040118,1.4700000000000002,14.573713053017856,18.8412441696002,91.59681650996208,37.337822930553656,0.5685634613037107,0.7611670377331639,43.07890319824219,39.35189699296239,0.020059,2022,4,13,0
773,2022-04-14,0.254,0.381602,0.65,14.706059470772743,7.771041666027132,26.35133936065762,17.478712119020447,30.43082618713379,19.306850845049333,7.312849044799805,9.588568691550854,0.317801,2022,4,14,0
774,2022-04-15,0.0,0.137201,0.6799999999999999,58.905288230627775,50.22372406175018,43.97779341973364,34.42198653828501,43.8488655090332,44.63107570810068,17.370868682861328,20.71981613957538,0.0686005,2022,4,15,0
775,2022-04-16,4.571999999999999,4.650743,8.719999999999999,27.11192625761032,34.84668659009374,23.445901870727536,17.528199236399864,15.587177276611328,13.34186751892326,11.815677642822266,20.726413936528257,4.6113715,2022,4,16,0
776,2022-04-17,18.288000000000004,18.79311,2.79,37.529741287231445,40.38971682352836,44.7878637611866,38.57167878399863,22.08448028564453,26.79298892252461,27.80044937133789,25.548885489684743,18.540555,2022,4,17,0
777,2022-04-18,7.874,8.876473,9.55,8.636809349060059,12.085603949579298,24.337390661239624,26.44313438540624,3.146331787109374,4.950481560667526,3.681192398071289,6.495065118920337,8.3752365,2022,4,18,0
778,2022-04-19,21.844,23.86203,6.300000000000001,17.059626579284668,16.80186773415821,15.405864715576172,14.193303000185264,32.518733978271484,25.489747245266127,1.4867057800292964,1.852153091945991,22.853015,2022,4,19,0
779,2022-04-20,31.496,36.278298,12.56,68.05664531886578,61.619605324375954,7.157538175582886,9.649626100583257,32.181427001953125,40.81072371026635,19.944917678833008,29.33622560474905,33.887149,2022,4,20,0
780,2022-04-21,23.368,24.993915,16.4,31.745811939239506,27.37990460459842,60.35653072595596,42.28292915148698,22.53197479248047,32.65625177347795,17.971630096435547,14.937833583388006,24.1809575,2022,4,21,0
781,2022-04-22,23.367999999999995,23.669467,16.11,54.35643278062343,42.63768492861207,7.450908653438091,5.585284930039812,35.7716178894043,36.91872257675267,8.229197025299072,6.472815143190765,23.5187335,2022,4,22,0
782,2022-04-23,0.0,0.0,0.71,63.37791694700718,61.62844711313226,39.97242448665202,40.69391101462583,39.10221862792969,39.781864942158045,60.13747787475585,51.92881657068631,0.0,2022,4,23,0
783,2022-04-24,5.334,5.390879,4.38,23.2330519258976,33.410796222907145,70.73782360553741,66.51349799044458,40.84042549133301,41.71448156295529,57.99542236328125,55.223643730470826,5.3624395,2022,4,24,0
784,2022-04-25,2.54,3.266571,0.55,5.429046630859373,3.936359427084864,16.44152069091797,16.60744187997474,21.037616729736328,26.737111785728228,74.42206573486328,50.81648031072693,2.9032855,2022,4,25,0
785,2022-04-26,0.0,0.0464,1.6600000000000004,5.429046630859373,3.936359427084864,16.44152069091797,16.60744187997474,21.037616729736328,26.737111785728228,74.42206573486328,50.81648031072693,0.0232,2022,4,26,0
786,2022-04-27,12.192,11.943639999999998,8.77,26.6964430809021,28.64905116110375,50.84733772277832,66.15652610715507,7.345558166503905,8.068964131159104,28.46746063232422,20.832224269397912,12.06782,2022,4,27,0
787,2022-04-28,3.81,4.14142,3.25,40.9714891128242,46.67659165261272,43.569776081480086,52.09396016980156,58.8349494934082,57.03054595478854,85.89810180664062,91.260288039379,3.97571,2022,4,28,0
788,2022-04-29,0.0,0.0063979999999999,0.24,28.99605107307434,41.77892747785332,29.297739983390784,19.386453786330847,0.2821235656738278,1.992795129089752,0.0542793273925779,0.1340621692764451,0.0031989999999999,2022,4,29,0
789,2022-04-30,,,,,,,,,,,,,2022,4,30,0
790,2022-05-01,1.27,1.770067,2.18,0.07573590055108,1.105778518121516,6.070312958210707,5.441232501686658,48.885912261903286,47.58593333011183,14.714029788970947,30.11978202279457,1.5200335,2022,5,1,0
791,2022-05-02,0.0,0.0027329999999999,0.5800000000000001,,,,,,,,,0.0013664999999999,2022,5,2,0
792,2022-05-03,0.0,0.0,0.02,22.620068669319156,16.703101413369346,33.686726927757256,33.29915516945394,51.04783439636231,45.30712069805757,13.199108123779297,13.378290745320976,0.0,2022,5,3,0
793,2022-05-04,11.684,4.121366,4.44,16.602628646418452,22.39653905293649,45.26561356685124,43.42460407523252,18.1051082611084,22.92615981816011,44.38982772827149,47.080594875654285,7.902683000000001,2022,5,4,0
794,2022-05-05,0.254,0.2616199999999999,3.4500000000000006,14.112912893295288,18.61469631510337,57.35224937554233,44.266043451505055,56.87412452697754,60.04929091768832,121.36296081542967,94.14923713657215,0.25781,2022,5,5,0
795,2022-05-06,16.002000000000002,13.329832,15.290000000000004,,,,,,,,,14.665916,2022,5,6,0
796,2022-05-07,5.08,4.664092,17.330000000000002,8.802253606294116,9.07884469671907,2.156927584672295,2.8083282968702554,6.372604370117188,5.427938700491008,11.398942470550535,19.601427255839877,4.872046,2022,5,7,0
797,2022-05-08,0.508,0.5384120000000001,0.63,,,,,,,,,0.5232060000000001,2022,5,8,0
798,2022-05-09,14.986,13.191897,0.33,,,,,,,,,14.0889485,2022,5,9,0
799,2022-05-10,23.114,20.19423,1.66,,,,,,,,,21.654115,2022,5,10,0
800,2022-05-11,12.954,10.835032,5.97,,,,,,,,,11.894516,2022,5,11,0
801,2022-05-12,0.0,0.056547,5.990000000000001,,,,,,,,,0.0282735,2022,5,12,0
802,2022-05-13,,,5.09,50.11942960321903,50.9253510216552,54.08132610097528,57.33827135520809,23.2561149597168,27.82807245688231,28.61876678466797,31.69058850102936,,2022,5,13,0
803,2022-05-14,,,4.640000000000001,29.21161852031945,26.017639629210464,88.36135623324662,103.5191582822515,17.823856353759766,24.882753168038025,56.23843383789063,53.322169018403024,,2022,5,14,0
804,2022-05-15,,,8.21,0.7334817796945565,2.3582384806609715,10.75148772027751,16.10121070873141,46.94349199533462,47.58805070046148,118.67269134521484,110.49353699589234,,2022,5,15,0
805,2022-05-16,,,0.4599999999999999,,,,,,,,,,2022,5,16,0
806,2022-05-17,,,5.02,,,,,,,,,,2022,5,17,0
807,2022-05-18,,,0.13,12.544684201478958,14.382245851002486,12.448986226692796,16.874021088529176,4.462540626525879,5.623723658712042,23.23156452178955,22.56196069289116,,2022,5,18,0
